name,lat,lon
GF 40,35.96651,45.02412
GF 40,36.7737,42.7845
GF 40,36.865,42.8448
GF 40,36.84527,43.08772
GF 40,35.5746,45.3727
GF 40,36.205251,44.819452
GF 40,36.1837,45.1345
GF 40,36.5933,43.0003
GF 40,36.7922,42.9086
GF 40,31.486742,47.114119
GF 40,31.82364,47.44117
GF 40,31.5431,46.9783
GF 40,31.89639,46.96583
GF 40,31.7873,47.30015
GF 40,31.83249,47.17362
GF 40,31.8219,47.1229
GF 40,31.82245,47.14209
GF 40,32.57262,46.27021
GF 40,31.01487,47.42008
GF 40,30.589392,47.812267
GF 40,30.80475,47.60427
GF 40,30.9458,46.97967
GF 40,30.5458,47.78325
GF 40,31.79661,44.45157
GF 40,31.65514,44.56351
GF 40,31.8865,45.58027
GF 40,31.9175,44.4697
GF 40,32.39466,44.90479
GF 40,32.42505,45.0733
GF 40,31.91949,45.96306
GF 40,32.14884,44.5578
GF 40,32.04893,45.14173
GF 40,31.88614,44.91307
GF 40,31.7399,44.50568
GF 40,31.80667,44.5025
GF 40,31.75489,44.59253
GF 40,31.96043,44.58114
GF 40,32.06041,44.6471
GF 40,32.07345,44.51031
GF 40,31.72903,46.11183
GF 40,30.56076,47.82437
GF 40,32.53739,44.49167
GF 40,32.43187,44.30807
GF 40,32.29342,44.36721
GF 40,32.79503,44.48906
GF 40,32.16417,44.32085
GF 40,32.54743,44.22099
GF 40,32.5731,43.9226
GF 40,32.5664,43.5152
GF 40,32.4837,43.7528
GF 40,32.4638,43.5799
GF 40,32.96907,45.86732
GF 40,33.11527,45.93972
GF 40,33.1536,46.016
GF 40,32.15181,44.99562
GF 40,31.9093,44.598
GF 40,32.938056,44.781389
GF 40,32.9262,44.7761
GF 40,31.97372,44.43718
GF 40,32.01851,44.47162
GF 40,32.14263,44.41518
GF 40,31.9632,44.71372
GF 40,31.06922,46.09923
GF 40,31.01417,46.37355
GF 40,31.5279,46.1227
GF 40,31.40834,46.28231
GF 40,31.9275,46.0679
GF 40,31.0453,46.2855
GF 40,31.019,46.2582
GF 40,31.4174,46.166
GF 40,31.4046,46.1756
GF 40,32.8392,45.1318
GF 40,31.718,46.1091
GF 40,31.42992,45.10523
GF 40,31.3447,45.2916
GF 40,30.59736,47.75416
GF 40,32.65888,44.46888
GF 40,32.32421,44.27031
GF 40,32.36048,44.63361
GF 40,30.95666,46.11795
GF 40,30.99787,46.18923
GF 40,30.94182,47.26504
GF 40,32.39349,44.26473
GF 40,31.7158,44.97377
GF 40,30.355,47.72135
GF 40,30.24107,47.76942
GF 40,30.31239,48.21328
GF 40,31.42624,46.44937
GF 40,31.93637,46.18053
GF 40,31.34592,45.43053
GF 40,32.70969,44.23199
GF 40,32.8343,44.2844
GF 40,32.7878,44.3126
GF 40,32.795,44.2375
GF 40,32.75791,44.25773
GF 40,32.51957,45.84018
GF 40,31.48879,45.25992
GF 40,32.5171,44.3794
GF 40,32.5698,44.4081
GF 40,32.5417,44.455
GF 40,32.491,44.5044
GF 40,32.44417,44.34343
GF 40,32.3953,44.2957
GF 40,32.3815,44.3616
GF 40,31.65695,45.01263
GF 40,32.3968,44.7365
GF 40,32.4107,44.7797
GF 40,32.33533,44.31581
GF 40,32.231,44.8153
GF 40,32.7209,44.2124
GF 40,32.3898,44.4539
GF 40,32.69415,44.13069
GF 40,32.654931,44.006319
GF 40,32.62835,44.0563
GF 40,32.60825,44.08643
GF 40,32.60529,44.19093
GF 40,32.5673,44.0587
GF 40,32.05931,44.30607
GF 40,32.10166,44.54361
GF 40,32.0472,44.45562
GF 40,32.11243,44.82011
GF 40,32.13191,45.07052
GF 40,32.4637,44.34
GF 40,31.99894,44.56133
GF 40,31.95361,44.78363
GF 40,32.15014,44.4407
GF 40,31.439444,45.28646
GF 40,32.674472,45.25551
GF 40,32.784139,45.054889
GF 40,32.2656,44.54716
GF 40,32.3561,44.8132
GF 40,32.61832,44.29802
GF 40,32.5886,43.50032
GF 40,31.84346,45.4425
GF 40,31.73822,44.43229
GF 40,32.29361,44.67194
GF 40,32.118597,45.115097
GF 40,32.08177,44.60137
GF 40,32.648565,44.244011
GF 40,31.96855,44.47722
GF 40,30.85756,47.53358
GF 40,30.94394,46.52685
GF 40,31.7075,47.256111
GF 40,32.971847,44.669658
GF 40,31.29062,46.53138
GF 40,30.96593,47.12571
GF 40,30.95798,46.84964
GF 40,31.01822,46.57898
GF 40,31.22774,47.43308
GF 40,32.7741,44.3612
GF 40,32.7417,44.3841
GF 40,32.4901,44.236
GF 40,32.8476,44.4733
GF 40,32.5911,44.3621
GF 40,32.5653,44.473
GF 40,32.47487,44.21978
GF 40,32.23167,44.29348
GF 40,31.59,44.54707
GF 40,31.26596,45.18784
GF 40,31.3585,44.990489
GF 40,31.148219,45.665667
GF 40,31.20454,46.23835
GF 40,31.64332,46.10497
GF 40,32.105722,46.029611
GF 40,32.184278,46.227444
GF 40,32.5152,44.4732
GF 40,32.5639,44.1448
GF 40,32.4785,44.3427
GF 40,31.52949,46.30387
GF 40,30.10955,47.87256
GF 40,31.85263,47.02102
GF 40,31.8461,44.4347
GF 40,32.01086,44.41994
GF 40,32.1361,44.49073
GF 40,32.55842,45.25269
GF 40,32.841833,44.681556
GF 40,32.6733,45.38586
GF 40,31.30054,46.68601
GF 40,31.7325,47.146028
GF 40,32.41805,44.60131
GF 40,31.60104,47.42843
GF 40,32.090861,44.75814
GF 40,32.39974,45.69134
GF 40,32.2524,44.3391
GF 40,32.5746,44.1038
GF 40,32.5227,44.1185
GF 40,32.4485,44.1724
GF 40,32.3927,44.2107
GF 40,32.3579,44.2369
GF 40,32.19787,44.30639
GF 40,31.835985,44.469672
GF 40,31.95119,44.28535
GF 40,32.5383,44.1798
GF 40,32.4814,44.3851
GF 40,32.0809,44.3701
GF 40,32.5938,44.1191
GF 40,32.26626,44.2887
GF 40,31.80958,47.17185
GF 40,32.68947,44.00579
GF 40,32.48299,44.48052
GF 40,32.79774,44.27195
GF 40,32.69443,44.44996
GF 40,30.440667,47.968269
GF 40,32.52098,44.30531
GF 40,32.26683,44.39528
GF 40,31.99204,44.45646
GF 40,32.47068,44.26236
GF 40,32.3109,44.29689
GF 40,32.74042,45.30742
GF 40,31.17013,45.72056
GF 40,32.52517,45.87807
GF 40,30.40275,47.62891
GF 40,32.67027,44.01569
GF 40,31.8302,44.6093
GF 40,32.4377,44.7225
GF 40,32.2734,44.778
GF 40,32.191,44.8516
GF 40,32.33612,46.09864
GF 40,32.6441,44.19979
GF 40,31.38253,45.26053
GF 40,31.766,44.4688
GF 40,32.5896,45.563
GF 40,32.78471,44.72359
GF 40,32.48444,45.86
GF 40,32.93669,44.84626
GF 40,32.41995,44.40044
GF 40,31.3044,45.20605
GF 40,31.16056,45.59544
GF 40,31.498349,46.383781
GF 40,31.53762,46.2063
GF 40,31.444689,46.169625
GF 40,31.43707,46.22288
GF 40,30.39395,47.66295
GF 40,30.92103,46.52683
GF 40,30.99482,46.22571
GF 40,31.670308,45.179839
GF 40,32.73067,44.24126
GF 40,31.09396,46.66211
GF 40,30.63338,47.77676
GF 40,32.65831,44.33684
GF 40,32.70761,44.67978
GF 40,32.74737,44.55114
GF 40,32.6021,44.552
GF 40,32.01866,44.83078
GF 40,32.08714,44.91497
GF 40,31.95213,44.40675
GF 40,31.38941,46.3747
GF 40,31.56945,45.13021
GF 40,31.21364,45.45967
GF 40,31.8563,47.3114
GF 40,32.70969,44.18061
GF 40,30.24697,47.83072
GF 40,30.561656,47.244647
GF 40,32.3546,44.73593
GF 40,31.689891,47.362893
GF 40,32.6737,44.51721
GF 40,31.382194,44.8745
GF 40,32.67643,44.1998
GF 40,31.307611,45.063361
GF 40,31.465833,44.715389
GF 40,32.554,44.20487
GF 40,31.98907,44.37665
GF 40,30.59256,47.7578
GF 40,33.02508,44.802462
GF 40,32.8794,45.01811
GF 40,31.98439,45.37161
GF 40,32.5926,44.0738
GF 40,32.25883,45.0167
GF 40,32.18158,44.80941
GF 40,32.04718,44.76818
GF 40,31.92455,44.90708
GF 40,31.99306,44.52887
GF 40,31.25349,45.31886
GF 40,31.68763,44.57003
GF 40,31.49327,45.22741
GF 40,31.175069,45.558253
GF 40,32.94192,44.74335
GF 40,32.93017,44.97645
GF 40,32.84909,45.06886
GF 40,32.965031,45.932764
GF 40,32.0836,44.2754
GF 40,32.4934,45.96541
GF 40,32.48974,45.62768
GF 40,32.45387,45.73961
GF 40,32.687395,44.10059
GF 40,32.88492,44.7292
GF 40,32.76093,44.99386
GF 40,31.8409,47.095
GF 40,31.7112,46.7675
GF 40,31.512,47.1889
GF 40,31.4896,46.9765
GF 40,30.9763,46.752
GF 40,31.0496,46.646
GF 40,31.8112,46.09487
GF 40,31.1475,46.4748
GF 40,31.12772,46.48012
GF 40,31.09971,46.3746
GF 40,31.04208,46.30713
GF 40,30.58384,47.73399
GF 40,30.00797,48.43787
GF 40,31.255,45.2589
GF 40,31.87285,44.94834
GF 40,32.54612,44.67371
GF 40,30.38549,47.67631
GF 40,30.45933,47.91263
GF 40,32.59,44.28073
GF 40,32.42994,44.27435
GF 40,32.556043,45.430301
GF 40,32.07669,44.39185
GF 40,31.76039,44.9851
GF 40,31.70238,45.00986
GF 40,31.41466,45.15261
GF 40,31.4879,46.22642
GF 40,30.86082,46.5673
GF 40,30.98854,46.30074
GF 40,31.85352,47.21346
GF 40,31.85361,47.17021
GF 40,30.7611,47.69524
GF 40,30.50869,47.87976
GF 40,32.40104,44.4014
GF 40,32.44238,44.47349
GF 40,32.70042,44.15902
GF 40,32.6401,43.99618
GF 40,32.27987,44.32623
GF 40,31.98437,44.90966
GF 40,30.94611,46.5727
GF 40,30.95453,46.66044
GF 40,30.3876,47.5893
GF 40,30.91587,47.30478
GF 40,32.69704,44.97569
GF 40,32.4973,45.855
GF 40,31.70324,47.06466
GF 40,32.566,44.0023
GF 40,34.02294,44.22808
GF 40,31.363784,46.236831
GF 40,32.54833,44.23171
GF 40,30.6046,47.7816
GF 40,32.786143,44.610748
GF 40,34.3196,45.40023
GF 40,33.3865,43.5918
GF 40,33.4111,43.8642
GF 40,33.4529,43.2445
GF 40,34.0603,44.2144
GF 40,34.0743,44.0889
GF 40,35.5404,43.2649
GF 40,35.9938,43.2215
GF 40,35.9795,43.3386
GF 40,35.7651,43.2836
GF 40,36.239147,44.055504
GF 40,34.9288,44.5954
GF 40,31.5691,45.1992
GF 40,31.4588,45.2488
GF 40,36.6212,44.3439
GF 40,36.70749,43.34925
GF 40,31.0959,46.2997
GF 40,36.2971,44.033
GF 40,35.510283,44.35585
GF 40,33.898,44.2424
GF 40,36.6296,42.2832
GF 40,34.696,43.6144
GF 40,34.7431,43.665
GF 40,34.37204,43.76238
GF 40,34.2631,43.2972
GF 40,31.8057,44.5579
GF 40,36.2523,44.0222
GF 40,32.1224,44.3903
GF 40,33.04719,46.09764
GF 40,31.0022,47.2613
GF 40,30.762636,47.318158
GF 40,30.711718,47.331872
GF 40,30.4975,47.318889
GF 40,30.361111,47.330556
GF 40,30.210556,47.39
GF 40,30.54208,47.8389
GF 40,30.124613,47.904908
GF 40,32.112765,44.367332
GF 40,32.374847,44.594722
GF 40,31.995,44.3064
GF 40,32.59382,44.0406
GF 40,31.7611,44.5196
GF 40,31.7848,44.4786
GF 40,33.45599,44.31484
GF 40,33.44636,44.34115
GF 40,33.285131,44.473279
GF 40,32.92471,44.35826
GF 40,33.597685,44.398328
GF 40,33.664553,44.393142
GF 40,33.3913,43.8328
GF 40,33.2963,43.7246
GF 40,33.4605,43.4615
GF 40,33.773427,42.727122
GF 40,33.8805,42.6156
GF 40,33.9109,42.5512
GF 40,37.11943,42.6986
GF 40,32.4635,45.40259
GF 40,31.999535,44.979103
GF 40,31.7852,44.984123
GF 40,31.882481,44.533398
GF 40,31.788875,44.619757
GF 40,31.87906,47.11806
GF 40,31.43987,45.19961
GF 40,31.41526,45.22961
GF 40,32.015081,47.435856
GF 40,32.042133,47.378028
GF 40,30.100012,47.83896
GF 40,30.36116,47.60918
GF 40,33.42453,44.834784
GF 40,31.7401,47.41896
GF 40,32.376,43.4941
GF 40,35.53715,45.412759
GF 40,36.077753,43.947909
GF 40,35.3103,45.2862
GF 40,33.17952,44.60854
GF 40,30.35367,48.15461
GF 40,33.072967,44.341172
GF 40,33.205757,44.51701
GF 40,34.048947,44.173821
GF 40,33.9985,44.27478
GF 40,33.967696,44.361286
GF 40,35.49899,43.27847
GF 40,34.3219,43.7956
GF 40,34.1663,43.853762
GF 40,35.258965,43.437711
GF 40,34.4108,43.7849
GF 40,31.50947,46.15483
GF 40,31.40893,45.04618
GF 40,30.11924,47.72115
GF 40,31.58003,47.1968
GF 40,32.64039,43.970473
GF 40,31.0155,47.429361
GF 40,32.61203,44.03447
GF 40,32.501639,45.825028
GF 40,30.55754,47.20317
GF 40,29.78226,48.80888
GF 40,30.545917,47.792222
GF 40,32.50007,44.40413
GF 40,32.01998,44.32087
GF 40,32.600831,44.099228
GF 40,30.49762,47.8374
GF 40,30.575944,47.76613
GF 40,32.11942,44.32471
GF 40,31.95976,44.86309
GF 40,30.515139,47.777556
GF 40,31.74087,44.60647
GF 40,30.32355,47.70984
GF 40,32.56401,45.65986
GF 40,30.450316,47.991664
GF 40,32.37602,44.65442
GF 40,30.51674,47.79713
GF 40,31.99575,44.35876
GF 40,30.554,47.777833
GF 40,30.55497,47.73924
GF 40,30.381611,47.713806
GF 40,30.4476,47.77473
GF 40,30.510444,47.790361
GF 40,30.50711,47.82388
GF 40,30.50158,47.79551
GF 40,30.501722,47.782556
GF 40,30.394972,47.701972
GF 40,30.949472,47.269
GF 40,30.97417,47.38392
GF 40,30.50357,47.83577
GF 40,32.6037,44.0008
GF 40,30.89594,46.48193
GF 40,30.529098,47.796018
GF 40,31.05215,46.24936
GF 40,31.035,46.22
GF 40,32.45095,44.39978
GF 40,32.585611,44.019861
GF 40,32.490556,45.812222
GF 40,32.476548,45.82196
GF 40,32.7923,44.4055
GF 40,30.49957,47.82721
GF 40,31.29807,45.26543
GF 40,32.06208,45.24585
GF 40,31.97642,45.40596
GF 40,31.98234,44.3233
GF 40,32.62706,43.99859
GF 40,32.60314,44.0394
GF 40,32.04042,44.38079
GF 40,30.535194,47.787389
GF 40,32.02957,44.37278
GF 40,32.56987,43.48569
GF 40,30.96744,46.99281
GF 40,31.832155,47.166132
GF 40,30.4626,47.9346
GF 40,32.22367,44.36939
GF 40,32.6959,44.04026
GF 40,32.48317,44.4438
GF 40,31.6719,47.2839
GF 40,31.68151,46.96731
GF 40,30.450023,48.014024
GF 40,30.228,47.771222
GF 40,30.748944,47.664278
GF 40,30.45843,47.95986
GF 40,30.03819,47.91418
GF 40,30.187583,47.834361
GF 40,30.26349,47.59819
GF 40,30.38334,47.72046
GF 40,30.44535,47.67272
GF 40,31.63912,47.19538
GF 40,30.97289,46.72762
GF 40,31.538657,46.980706
GF 40,32.04831,46.8359
GF 40,32.75777,45.17638
GF 40,32.8478,44.9482
GF 40,32.5654,45.8918
GF 40,32.46388,46.07388
GF 40,32.72027,44.1635
GF 40,32.57388,44.19277
GF 40,32.57624,44.22018
GF 40,32.507649,44.918957
GF 40,32.661522,44.978733
GF 40,31.309417,45.270889
GF 40,31.468139,45.2905
GF 40,31.1239,45.87364
GF 40,33.07146,44.12167
GF 40,33.40265,44.21196
GF 40,33.40212,44.33233
GF 40,33.23383,44.36322
GF 40,33.26019,44.36039
GF 40,33.19566,44.2251
GF 40,33.24797,44.13263
GF 40,33.27865,44.17286
GF 40,33.55581,44.30973
GF 40,33.0685,44.17971
GF 40,33.03694,44.28232
GF 40,33.5463,44.27434
GF 40,33.50978,44.20415
GF 40,33.58602,44.233876
GF 40,33.280777,44.297777
GF 40,33.3816,44.52711
GF 40,33.40161,44.35545
GF 40,33.30368,44.66747
GF 40,33.235139,44.56144
GF 40,33.1652,44.4801
GF 40,33.177778,44.550694
GF 40,33.37485,44.36718
GF 40,33.260814,44.207278
GF 40,33.34211,44.34775
GF 40,33.28036,44.444463
GF 40,33.53225,44.30381
GF 40,33.50176,44.28238
GF 40,33.220069,44.17592
GF 40,33.42749,44.35078
GF 40,33.06495,44.23788
GF 40,33.356444,44.461722
GF 40,33.42175,44.31282
GF 40,33.319581,44.489719
GF 40,33.48765,44.34966
GF 40,32.945289,44.187569
GF 40,33.0416,44.5618
GF 40,33.09154,44.72813
GF 40,32.86833,44.33583
GF 40,33.5074,44.23413
GF 40,33.53712,44.14085
GF 40,33.0358,44.45694
GF 40,33.278311,44.539106
GF 40,33.39724,44.8349
GF 40,33.382667,44.4235
GF 40,33.14251,44.5755
GF 40,33.17128,44.1541
GF 40,33.2913,44.5674
GF 40,33.11432,44.55649
GF 40,33.1341,44.3601
GF 40,33.2025,44.469
GF 40,33.20586,44.11409
GF 40,33.1183,44.4653
GF 40,32.95947,44.35698
GF 40,32.973,44.471
GF 40,32.88358,44.3908
GF 40,33.11049,44.36759
GF 40,33.30376,44.411252
GF 40,33.03188,44.64526
GF 40,33.0371,44.7206
GF 40,33.418273,44.278792
GF 40,33.25479,44.604757
GF 40,34.35388,45.37519
GF 40,33.51577,44.46184
GF 40,33.572556,44.327194
GF 40,33.555,44.36187
GF 40,34.33598,45.39053
GF 40,33.787398,44.692197
GF 40,33.776944,44.597729
GF 40,33.727967,44.651129
GF 40,33.58552,44.55388
GF 40,33.77678,45.07993
GF 40,33.909501,44.440361
GF 40,33.82132,44.41423
GF 40,34.07226,44.86391
GF 40,33.57604,45.527801
GF 40,33.63945,44.41419
GF 40,33.593674,44.662801
GF 40,33.75972,44.39992
GF 40,33.65832,45.55108
GF 40,33.73702,45.2308
GF 40,33.9499,44.8301
GF 40,33.868363,44.683492
GF 40,33.68049,45.02198
GF 40,33.7048,45.17521
GF 40,33.7472,45.3911
GF 40,33.7462,45.5513
GF 40,33.92941,44.61609
GF 40,34.028976,44.753553
GF 40,33.881165,44.850086
GF 40,33.6594,44.909
GF 40,33.9336,44.71813
GF 40,33.61751,44.5753
GF 40,33.84327,44.91493
GF 40,34.05127,44.93469
GF 40,33.5617,45.746
GF 40,33.78173,44.46067
GF 40,33.85495,44.47191
GF 40,33.93437,44.45771
GF 40,33.88808,44.58451
GF 40,33.8905,44.77961
GF 40,33.98435,44.74103
GF 40,33.99816,44.86793
GF 40,34.04293,44.8158
GF 40,34.04666,44.88473
GF 40,34.02707,44.92621
GF 40,34.08053,44.9565
GF 40,34.4262,44.9409
GF 40,33.969416,44.947675
GF 40,34.04589,44.3905
GF 40,34.03332,44.284711
GF 40,33.3205,44.0953
GF 40,33.43046,43.31494
GF 40,33.4934,43.2401
GF 40,33.41103,43.448
GF 40,33.543683,42.981532
GF 40,33.80367,42.42204
GF 40,34.4331,41.2285
GF 40,33.24114,43.7429
GF 40,34.22848,42.14603
GF 40,34.483219,41.9121
GF 40,33.8225,42.7156
GF 40,33.53397,42.9091
GF 40,33.4928,43.3553
GF 40,33.39622,43.62435
GF 40,33.48047,44.02904
GF 40,33.47741,43.5274
GF 40,33.365,43.8008
GF 40,33.3842,43.8773
GF 40,33.4386,43.891
GF 40,33.4263,43.5631
GF 40,33.2348,43.618711
GF 40,33.4106,43.8233
GF 40,33.40762,43.47821
GF 40,33.29712,43.79402
GF 40,33.37803,43.64922
GF 40,33.23862,43.57082
GF 40,33.432544,43.840202
GF 40,33.42671,43.6706
GF 40,33.44663,43.60673
GF 40,33.37038,43.54059
GF 40,33.42722,43.52143
GF 40,33.59344,42.5102
GF 40,33.43902,43.49102
GF 40,33.52206,43.09936
GF 40,33.46913,43.93756
GF 40,33.40023,43.27161
GF 40,33.41209,43.19212
GF 40,33.49445,43.14705
GF 40,33.52741,43.05204
GF 40,33.54375,42.93928
GF 40,33.81435,42.48004
GF 40,33.803668,42.40829
GF 40,34.1442,42.3852
GF 40,34.395433,41.19506
GF 40,34.42352,41.04076
GF 40,33.4157,43.2272
GF 40,33.43425,43.36716
GF 40,34.40246,41.08713
GF 40,33.15573,43.80196
GF 40,33.39499,43.55522
GF 40,33.399432,43.683712
GF 40,33.8788,42.5249
GF 40,33.33188,43.77015
GF 40,33.4204,43.9845
GF 40,33.3829,44.1621
GF 40,33.286019,43.89375
GF 40,33.22612,43.90863
GF 40,33.36116,44.09245
GF 40,33.25647,43.8307
GF 40,33.39844,43.72112
GF 40,33.372782,44.020115
GF 40,33.3219,44.0692
GF 40,33.2946,44.0716
GF 40,33.19582,44.0245
GF 40,33.415226,44.056482
GF 40,33.348117,44.1693
GF 40,33.34464,43.80427
GF 40,33.364845,43.638795
GF 40,33.16703,43.86949
GF 40,33.43169,43.7454
GF 40,33.40489,43.25137
GF 40,33.554,42.9046
GF 40,33.39351,43.49663
GF 40,35.4623,44.3792
GF 40,35.4384,44.3972
GF 40,35.3591,44.3071
GF 40,35.4633,44.3721
GF 40,34.6337,43.7399
GF 40,33.7121,44.2527
GF 40,33.99717,44.32125
GF 40,34.043153,44.218242
GF 40,34.09057,43.88352
GF 40,34.03783,44.03896
GF 40,33.745525,44.318795
GF 40,33.89217,44.35456
GF 40,33.77345,44.25642
GF 40,34.00132,44.35661
GF 40,33.99644,44.22015
GF 40,35.58597,45.32813
GF 40,35.36014,45.86316
GF 40,35.7352,43.3212
GF 40,36.204867,43.21134
GF 40,36.5235,43.2337
GF 40,36.3249,42.8376
GF 40,35.692906,43.284173
GF 40,36.29442,44.01728
GF 40,35.37587,43.76959
GF 40,35.4556,44.3459
GF 40,35.5289,44.3839
GF 40,35.5099,44.8295
GF 40,34.652,43.71102
GF 40,35.6092,43.2483
GF 40,36.0925,43.3776
GF 40,36.1146,43.4731
GF 40,36.0881,43.5464
GF 40,35.5657,43.2253
GF 40,36.0865,43.6031
GF 40,36.28,43.7347
GF 40,33.7373,44.2825
GF 40,34.0293,44.1864
GF 40,36.1818,43.2336
GF 40,36.3172,43.3276
GF 40,36.4147,43.3199
GF 40,36.3871,43.3535
GF 40,36.3235,43.0323
GF 40,36.4386,42.9488
GF 40,36.5044,42.7807
GF 40,36.6862,42.5934
GF 40,36.4782,41.74512
GF 40,36.49226,41.81111
GF 40,36.26182,41.94899
GF 40,35.5128,44.4102
GF 40,36.195618,43.978983
GF 40,35.4176,43.2961
GF 40,35.3371,43.5709
GF 40,35.4155,43.7173
GF 40,35.3771,43.906
GF 40,35.5041,44.284
GF 40,36.20188,43.99469
GF 40,35.4804,44.1016
GF 40,35.36473,45.87616
GF 40,36.07321,44.60643
GF 40,36.08991,44.61804
GF 40,36.0226,43.92238
GF 40,36.189244,44.125306
GF 40,36.19471,44.13797
GF 40,36.2269,44.14615
GF 40,36.21555,44.09587
GF 40,36.54684,44.35755
GF 40,36.13775,44.05075
GF 40,36.1484,44.08872
GF 40,36.155303,44.048193
GF 40,36.250739,43.986343
GF 40,36.269381,43.99371
GF 40,36.79707,43.984656
GF 40,37.01851,43.81411
GF 40,37.0327,43.76702
GF 40,36.5564,44.8259
GF 40,35.5688,45.3318
GF 40,35.5983,45.3679
GF 40,35.6243,44.9564
GF 40,36.19864,44.75845
GF 40,35.944,44.9686
GF 40,36.2444,44.7829
GF 40,36.7914,42.8791
GF 40,36.1659,43.8789
GF 40,36.2946,44.2555
GF 40,36.2564,44.0885
GF 40,36.2705,44.0176
GF 40,36.6263,44.4533
GF 40,36.48917,43.6503
GF 40,36.86321,42.91373
GF 40,37.14175,42.61115
GF 40,36.3454,43.1638
GF 40,34.61509,43.71197
GF 40,34.87675,43.51589
GF 40,35.10857,43.3894
GF 40,35.8361,43.3338
GF 40,36.2689,42.7148
GF 40,36.25873,42.01276
GF 40,36.4258,42.5999
GF 40,36.242,41.8748
GF 40,36.1802,41.7613
GF 40,36.7594,42.4576
GF 40,36.4442,43.2176
GF 40,36.6393,42.9914
GF 40,36.7106,42.9518
GF 40,36.6586,43.0395
GF 40,35.270975,43.459925
GF 40,36.5967,42.6791
GF 40,36.36156,42.41107
GF 40,36.63282,42.45865
GF 40,35.7569,44.1372
GF 40,35.5353,44.2855
GF 40,35.3849,44.3794
GF 40,35.3999,44.3395
GF 40,35.5407,44.317
GF 40,35.3234,43.6343
GF 40,33.96042,44.39191
GF 40,35.40593,44.43382
GF 40,36.3794,43.0815
GF 40,34.9758,43.4928
GF 40,35.26261,43.40174
GF 40,35.6293,43.2308
GF 40,36.7312,43.1009
GF 40,35.7888,42.9866
GF 40,35.0641,43.4025
GF 40,35.265,43.2242
GF 40,36.28214,43.67437
GF 40,36.21578,44.1221
GF 40,36.26652,44.07137
GF 40,36.11539,44.07491
GF 40,36.11554,43.95729
GF 40,36.361792,43.224233
GF 40,36.1845,41.5993
GF 40,36.40004,44.23678
GF 40,35.90472,44.98085
GF 40,35.30099,46.03195
GF 40,34.6892,43.718
GF 40,34.79192,43.60974
GF 40,35.0217,43.5526
GF 40,35.4007,43.2602
GF 40,35.45189,43.29355
GF 40,35.5594,43.2717
GF 40,35.7378,43.2779
GF 40,35.769,43.1008
GF 40,35.8668,43.2944
GF 40,36.3856,43.1188
GF 40,36.6022,43.2777
GF 40,36.6483,43.414
GF 40,36.69031,43.16238
GF 40,36.6367,43.1456
GF 40,36.656111,42.603333
GF 40,36.47828,42.42571
GF 40,36.46481,41.63103
GF 40,35.9868,43.2671
GF 40,36.6823,42.3986
GF 40,36.40829,44.31704
GF 40,35.397898,43.848959
GF 40,35.500617,43.846845
GF 40,35.475821,43.75199
GF 40,35.35613,43.66393
GF 40,36.34421,44.01469
GF 40,37.14194,42.70444
GF 40,33.62379,44.37259
GF 40,35.56399,45.0694
GF 40,36.37979,44.0744
GF 40,37.1626,42.7112
GF 40,35.447522,44.230171
GF 40,35.2403,44.2795
GF 40,35.3726,45.8174
GF 40,35.046,44.4541
GF 40,35.627,43.9386
GF 40,36.7867,42.9724
GF 40,36.85382,42.92844
GF 40,36.30746,43.89912
GF 40,36.27974,43.93567
GF 40,36.24994,43.9052
GF 40,36.0834,44.61074
GF 40,34.5633,43.7441
GF 40,36.04546,43.49365
GF 40,36.29417,44.05267
GF 40,34.657,45.2342
GF 40,35.5905,45.1401
GF 40,35.59811,45.2335
GF 40,36.3023,43.4133
GF 40,35.55144,45.37548
GF 40,36.4541,43.3443
GF 40,36.1395,43.402
GF 40,36.2232,43.4165
GF 40,36.2536,43.253
GF 40,36.3406,42.0721
GF 40,36.50177,44.3478
GF 40,36.67257,44.53602
GF 40,37.06922,43.26532
GF 40,35.0017,43.4904
GF 40,37.13609,42.56559
GF 40,36.8184,43.2033
GF 40,36.67247,43.24597
GF 40,36.63804,43.52152
GF 40,36.65853,43.82111
GF 40,36.44117,44.35403
GF 40,36.6001,44.3973
GF 40,36.5839,44.4661
GF 40,36.23183,44.91296
GF 40,36.27667,44.74991
GF 40,36.18752,45.11015
GF 40,36.17371,44.68632
GF 40,35.42173,45.58106
GF 40,36.85709,42.79173
GF 40,35.906501,44.068556
GF 40,36.3121,44.02813
GF 40,36.13036,43.96788
GF 40,35.68958,45.52328
GF 40,35.96651,45.02412
GF 40,36.7737,42.7845
GF 40,36.865,42.8448
GF 40,36.84527,43.08772
GF 40,35.5746,45.3727
GF 40,36.205251,44.819452
GF 40,36.1837,45.1345
GF 40,36.5933,43.0003
GF 40,36.7922,42.9086
GF 40,31.486742,47.114119
GF 40,31.82364,47.44117
GF 40,31.5431,46.9783
GF 40,31.89639,46.96583
GF 40,31.7873,47.30015
GF 40,31.83249,47.17362
GF 40,31.8219,47.1229
GF 40,31.82245,47.14209
GF 40,32.57262,46.27021
GF 40,31.01487,47.42008
GF 40,30.589392,47.812267
GF 40,30.80475,47.60427
GF 40,30.9458,46.97967
GF 40,30.5458,47.78325
GF 40,31.79661,44.45157
GF 40,31.65514,44.56351
GF 40,31.8865,45.58027
GF 40,31.9175,44.4697
